map,map_width,map_height,scenario_id,start,goal,manhattan_distance,euclidean_distance,algorithm,path_length,path_cost,visited_nodes,execution_time_ms,corridor_size,corridor_time_ms,expansions,found
ht_chantry,162,141,2,"(109, 47)","(15, 124)",171,121.51131634543344,AILS,105,131.75230867899725,906,14.368295669555664,658.0,1.5668869018554688,1,True
ht_chantry,162,141,2,"(109, 47)","(15, 124)",171,121.51131634543344,A*,105,131.75230867899725,1430,16.54791831970215,,,0,True
ht_chantry,162,141,2,"(109, 47)","(15, 124)",171,121.51131634543344,Dijkstra,105,131.75230867899725,18998,165.5113697052002,,,0,True
ht_chantry,162,141,2,"(109, 47)","(15, 124)",171,121.51131634543344,BFS,172,171.0,19167,44.58761215209961,,,0,True
ht_chantry,162,141,3,"(46, 101)","(139, 38)",156,112.32987136109433,AILS,96,120.26702730475867,491,11.77668571472168,580.0,1.5065670013427734,1,True
ht_chantry,162,141,3,"(46, 101)","(139, 38)",156,112.32987136109433,A*,96,120.26702730475867,981,12.703180313110352,,,0,True
ht_chantry,162,141,3,"(46, 101)","(139, 38)",156,112.32987136109433,Dijkstra,96,120.26702730475867,17554,148.65875244140625,,,0,True
ht_chantry,162,141,3,"(46, 101)","(139, 38)",156,112.32987136109433,BFS,157,156.0,18051,39.646148681640625,,,0,True
ht_chantry,162,141,4,"(150, 44)","(79, 121)",148,104.7377677822093,AILS,92,114.6101730552663,697,11.964797973632812,508.0,1.2621879577636719,1,True
ht_chantry,162,141,4,"(150, 44)","(79, 121)",148,104.7377677822093,A*,91,114.0243866176394,1202,14.745473861694336,,,0,True
ht_chantry,162,141,4,"(150, 44)","(79, 121)",148,104.7377677822093,Dijkstra,91,114.0243866176394,12684,106.32562637329102,,,0,True
ht_chantry,162,141,4,"(150, 44)","(79, 121)",148,104.7377677822093,BFS,149,148.0,14619,43.14827919006348,,,0,True
ht_chantry,162,141,5,"(56, 82)","(59, 100)",21,18.24828759089466,AILS,21,21.242640687119284,54,0.9758472442626953,136.0,0.3457069396972656,0,True
ht_chantry,162,141,5,"(56, 82)","(59, 100)",21,18.24828759089466,A*,21,21.242640687119284,61,0.6816387176513672,,,0,True
ht_chantry,162,141,5,"(56, 82)","(59, 100)",21,18.24828759089466,Dijkstra,21,21.242640687119284,939,7.630348205566406,,,0,True
ht_chantry,162,141,5,"(56, 82)","(59, 100)",21,18.24828759089466,BFS,24,23.0,892,1.5368461608886719,,,0,True
ht_chantry,162,141,6,"(17, 62)","(110, 100)",131,100.46392387319938,AILS,98,111.08326112068518,620,11.887311935424805,562.0,1.4832019805908203,1,True
ht_chantry,162,141,6,"(17, 62)","(110, 100)",131,100.46392387319938,A*,95,110.1543289325506,1087,12.970685958862305,,,0,True
ht_chantry,162,141,6,"(17, 62)","(110, 100)",131,100.46392387319938,Dijkstra,95,110.1543289325506,13400,111.83953285217285,,,0,True
ht_chantry,162,141,6,"(17, 62)","(110, 100)",131,100.46392387319938,BFS,132,131.0,13812,30.234336853027344,,,0,True
ht_chantry,162,141,7,"(22, 56)","(156, 2)",188,144.4714504668656,AILS,137,157.5391052434009,1031,18.439054489135742,825.0,2.2025108337402344,1,True
ht_chantry,162,141,7,"(22, 56)","(156, 2)",188,144.4714504668656,A*,136,156.95331880577396,2119,24.154186248779297,,,0,True
ht_chantry,162,141,7,"(22, 56)","(156, 2)",188,144.4714504668656,Dijkstra,136,156.95331880577396,19164,164.11614418029785,,,0,True
ht_chantry,162,141,7,"(22, 56)","(156, 2)",188,144.4714504668656,BFS,189,188.0,19064,42.94466972351074,,,0,True
ht_chantry,162,141,8,"(107, 93)","(158, 72)",72,55.154328932550705,AILS,52,59.69848480983498,146,4.43267822265625,323.0,0.8623600006103516,1,True
ht_chantry,162,141,8,"(107, 93)","(158, 72)",72,55.154328932550705,A*,52,59.69848480983498,184,2.1979808807373047,,,0,True
ht_chantry,162,141,8,"(107, 93)","(158, 72)",72,55.154328932550705,Dijkstra,52,59.69848480983498,7992,67.57092475891113,,,0,True
ht_chantry,162,141,8,"(107, 93)","(158, 72)",72,55.154328932550705,BFS,73,72.0,8306,16.34669303894043,,,0,True
ht_chantry,162,141,9,"(18, 82)","(55, 89)",44,37.656340767525464,AILS,45,45.65685424949238,146,3.4770965576171875,255.0,0.6496906280517578,1,True
ht_chantry,162,141,9,"(18, 82)","(55, 89)",44,37.656340767525464,A*,45,44.82842712474619,143,1.6026496887207031,,,0,True
ht_chantry,162,141,9,"(18, 82)","(55, 89)",44,37.656340767525464,Dijkstra,45,44.82842712474619,3388,28.290510177612305,,,0,True
ht_chantry,162,141,9,"(18, 82)","(55, 89)",44,37.656340767525464,BFS,47,46.0,2964,5.644559860229492,,,0,True
ht_chantry,162,141,10,"(10, 4)","(64, 53)",103,72.91776189653656,AILS,60,77.22539674441613,218,3.2668113708496094,320.0,0.9009838104248047,0,True
ht_chantry,162,141,10,"(10, 4)","(64, 53)",103,72.91776189653656,A*,60,77.22539674441613,407,6.162405014038086,,,0,True
ht_chantry,162,141,10,"(10, 4)","(64, 53)",103,72.91776189653656,Dijkstra,60,77.22539674441613,4445,35.773277282714844,,,0,True
ht_chantry,162,141,10,"(10, 4)","(64, 53)",103,72.91776189653656,BFS,104,103.0,5781,12.197017669677734,,,0,True
ht_chantry,162,141,11,"(10, 26)","(109, 83)",156,114.23659658795863,AILS,104,124.95331880577393,837,16.17264747619629,581.0,1.6422271728515625,1,True
ht_chantry,162,141,11,"(10, 26)","(109, 83)",156,114.23659658795863,A*,103,124.36753236814701,1301,15.247344970703125,,,0,True
ht_chantry,162,141,11,"(10, 26)","(109, 83)",156,114.23659658795863,Dijkstra,103,124.36753236814701,12861,108.04891586303711,,,0,True
ht_chantry,162,141,11,"(10, 26)","(109, 83)",156,114.23659658795863,BFS,157,156.0,14182,32.19127655029297,,,0,True
ht_chantry,162,141,12,"(144, 101)","(131, 110)",22,15.811388300841896,AILS,16,17.899494936611667,36,0.7894039154052734,101.0,0.24938583374023438,0,True
ht_chantry,162,141,12,"(144, 101)","(131, 110)",22,15.811388300841896,A*,16,17.899494936611667,36,0.4572868347167969,,,0,True
ht_chantry,162,141,12,"(144, 101)","(131, 110)",22,15.811388300841896,Dijkstra,16,17.899494936611667,659,5.604743957519531,,,0,True
ht_chantry,162,141,12,"(144, 101)","(131, 110)",22,15.811388300841896,BFS,23,22.0,796,1.398324966430664,,,0,True
ht_chantry,162,141,13,"(117, 113)","(72, 131)",63,48.46648326421054,AILS,47,53.0416305603426,162,3.3795833587646484,287.0,1.0116100311279297,0,True
ht_chantry,162,141,13,"(117, 113)","(72, 131)",63,48.46648326421054,A*,47,53.0416305603426,245,3.045320510864258,,,0,True
ht_chantry,162,141,13,"(117, 113)","(72, 131)",63,48.46648326421054,Dijkstra,47,53.0416305603426,5310,46.423912048339844,,,0,True
ht_chantry,162,141,13,"(117, 113)","(72, 131)",63,48.46648326421054,BFS,64,63.0,5472,10.816574096679688,,,0,True
ht_chantry,162,141,14,"(77, 88)","(148, 7)",152,107.71258050942797,AILS,97,119.19595949289321,796,14.906883239746094,548.0,1.3842582702636719,1,True
ht_chantry,162,141,14,"(77, 88)","(148, 7)",152,107.71258050942797,A*,97,119.19595949289321,1683,20.110130310058594,,,0,True
ht_chantry,162,141,14,"(77, 88)","(148, 7)",152,107.71258050942797,Dijkstra,97,119.19595949289321,19367,164.16263580322266,,,0,True
ht_chantry,162,141,14,"(77, 88)","(148, 7)",152,107.71258050942797,BFS,153,152.0,19360,42.86932945251465,,,0,True
ht_chantry,162,141,15,"(83, 42)","(157, 106)",138,97.83659846908007,AILS,88,108.12489168102775,629,12.437582015991211,519.0,1.2402534484863281,1,True
ht_chantry,162,141,15,"(83, 42)","(157, 106)",138,97.83659846908007,A*,86,106.95331880577395,1148,14.114141464233398,,,0,True
ht_chantry,162,141,15,"(83, 42)","(157, 106)",138,97.83659846908007,Dijkstra,86,106.95331880577395,17797,163.04588317871094,,,0,True
ht_chantry,162,141,15,"(83, 42)","(157, 106)",138,97.83659846908007,BFS,139,138.0,18189,42.3731803894043,,,0,True
ht_chantry,162,141,16,"(60, 10)","(56, 42)",36,32.2490309931942,AILS,36,37.89949493661166,104,2.967357635498047,217.0,0.5764961242675781,1,True
ht_chantry,162,141,16,"(60, 10)","(56, 42)",36,32.2490309931942,A*,36,37.89949493661166,114,1.2845993041992188,,,0,True
ht_chantry,162,141,16,"(60, 10)","(56, 42)",36,32.2490309931942,Dijkstra,36,37.89949493661166,2126,18.251657485961914,,,0,True
ht_chantry,162,141,16,"(60, 10)","(56, 42)",36,32.2490309931942,BFS,43,42.0,2089,3.743410110473633,,,0,True
ht_chantry,162,141,17,"(62, 133)","(134, 77)",128,91.21403400793103,AILS,76,96.95331880577395,453,12.12310791015625,433.0,1.146078109741211,1,True
ht_chantry,162,141,17,"(62, 133)","(134, 77)",128,91.21403400793103,A*,76,96.95331880577395,622,7.595539093017578,,,0,True
ht_chantry,162,141,17,"(62, 133)","(134, 77)",128,91.21403400793103,Dijkstra,76,96.95331880577395,10875,92.11850166320801,,,0,True
ht_chantry,162,141,17,"(62, 133)","(134, 77)",128,91.21403400793103,BFS,129,128.0,12988,28.84364128112793,,,0,True
ht_chantry,162,141,18,"(50, 118)","(1, 89)",78,56.938563381947034,AILS,53,62.76955262170043,259,7.231235504150391,337.0,0.8718967437744141,1,True
ht_chantry,162,141,18,"(50, 118)","(1, 89)",78,56.938563381947034,A*,53,62.76955262170043,323,3.7200450897216797,,,0,True
ht_chantry,162,141,18,"(50, 118)","(1, 89)",78,56.938563381947034,Dijkstra,53,62.76955262170043,6463,54.863691329956055,,,0,True
ht_chantry,162,141,18,"(50, 118)","(1, 89)",78,56.938563381947034,BFS,79,78.0,7188,14.01972770690918,,,0,True
ht_chantry,162,141,19,"(122, 9)","(115, 67)",65,58.42088667591412,AILS,59,61.72792206135783,215,13.342857360839844,370.0,1.0499954223632812,2,True
ht_chantry,162,141,19,"(122, 9)","(115, 67)",65,58.42088667591412,A*,59,61.72792206135783,215,2.57110595703125,,,0,True
ht_chantry,162,141,19,"(122, 9)","(115, 67)",65,58.42088667591412,Dijkstra,59,61.72792206135783,4580,37.91093826293945,,,0,True
ht_chantry,162,141,19,"(122, 9)","(115, 67)",65,58.42088667591412,BFS,68,67.0,4294,8.350372314453125,,,0,True
ht_chantry,162,141,20,"(26, 28)","(10, 103)",91,76.68767828015137,AILS,76,82.45584412271567,238,4.029989242553711,451.0,1.2485980987548828,0,True
ht_chantry,162,141,20,"(26, 28)","(10, 103)",91,76.68767828015137,A*,76,81.62741699796949,355,4.405736923217773,,,0,True
ht_chantry,162,141,20,"(26, 28)","(10, 103)",91,76.68767828015137,Dijkstra,76,81.62741699796949,8086,65.43922424316406,,,0,True
ht_chantry,162,141,20,"(26, 28)","(10, 103)",91,76.68767828015137,BFS,92,91.0,7825,15.575408935546875,,,0,True
ht_chantry,162,141,21,"(26, 13)","(61, 101)",123,94.70480452437458,AILS,93,105.66904755831207,406,5.733966827392578,510.0,1.4193058013916016,0,True
ht_chantry,162,141,21,"(26, 13)","(61, 101)",123,94.70480452437458,A*,92,104.25483399593897,1532,18.268346786499023,,,0,True
ht_chantry,162,141,21,"(26, 13)","(61, 101)",123,94.70480452437458,Dijkstra,92,104.25483399593897,9920,80.57451248168945,,,0,True
ht_chantry,162,141,21,"(26, 13)","(61, 101)",123,94.70480452437458,BFS,124,123.0,10617,21.44169807434082,,,0,True
ht_chantry,162,141,22,"(83, 60)","(106, 107)",70,52.32590180780452,AILS,50,57.69848480983498,182,2.715587615966797,280.0,0.7781982421875,0,True
ht_chantry,162,141,22,"(83, 60)","(106, 107)",70,52.32590180780452,A*,50,57.69848480983497,392,4.418373107910156,,,0,True
ht_chantry,162,141,22,"(83, 60)","(106, 107)",70,52.32590180780452,Dijkstra,50,57.69848480983497,7730,63.34996223449707,,,0,True
ht_chantry,162,141,22,"(83, 60)","(106, 107)",70,52.32590180780452,BFS,71,70.0,8669,17.823457717895508,,,0,True
ht_chantry,162,141,23,"(49, 33)","(57, 107)",82,74.43117626371358,AILS,77,80.97056274847711,568,11.730432510375977,420.0,1.1744499206542969,1,True
ht_chantry,162,141,23,"(49, 33)","(57, 107)",82,74.43117626371358,A*,75,78.14213562373092,523,6.369590759277344,,,0,True
ht_chantry,162,141,23,"(49, 33)","(57, 107)",82,74.43117626371358,Dijkstra,75,78.14213562373092,9816,81.13241195678711,,,0,True
ht_chantry,162,141,23,"(49, 33)","(57, 107)",82,74.43117626371358,BFS,85,84.0,9052,17.659902572631836,,,0,True
ht_chantry,162,141,24,"(82, 124)","(149, 83)",108,78.54934754662193,AILS,70,85.15432893255064,283,4.13060188293457,433.0,1.0957717895507812,0,True
ht_chantry,162,141,24,"(82, 124)","(149, 83)",108,78.54934754662193,A*,69,84.56854249492375,760,8.95380973815918,,,0,True
ht_chantry,162,141,24,"(82, 124)","(149, 83)",108,78.54934754662193,Dijkstra,69,84.56854249492375,10575,86.39764785766602,,,0,True
ht_chantry,162,141,24,"(82, 124)","(149, 83)",108,78.54934754662193,BFS,109,108.0,11770,23.86951446533203,,,0,True
ht_chantry,162,141,25,"(15, 124)","(38, 131)",30,24.041630560342615,AILS,24,27.55634918610405,90,2.3496150970458984,162.0,0.40984153747558594,1,True
ht_chantry,162,141,25,"(15, 124)","(38, 131)",30,24.041630560342615,A*,24,27.55634918610405,94,1.1546611785888672,,,0,True
ht_chantry,162,141,25,"(15, 124)","(38, 131)",30,24.041630560342615,Dijkstra,24,27.55634918610405,1238,10.036706924438477,,,0,True
ht_chantry,162,141,25,"(15, 124)","(38, 131)",30,24.041630560342615,BFS,35,34.0,1396,2.452850341796875,,,0,True
ht_chantry,162,141,26,"(69, 95)","(62, 22)",80,73.33484846919642,AILS,74,75.89949493661166,167,3.1731128692626953,407.0,1.1286735534667969,0,True
ht_chantry,162,141,26,"(69, 95)","(62, 22)",80,73.33484846919642,A*,74,75.89949493661166,230,2.713441848754883,,,0,True
ht_chantry,162,141,26,"(69, 95)","(62, 22)",80,73.33484846919642,Dijkstra,74,75.89949493661166,11796,98.25778007507324,,,0,True
ht_chantry,162,141,26,"(69, 95)","(62, 22)",80,73.33484846919642,BFS,81,80.0,9905,21.16990089416504,,,0,True
ht_chantry,162,141,27,"(82, 65)","(87, 94)",34,29.427877939124322,AILS,31,31.65685424949238,83,1.4948844909667969,177.0,0.49376487731933594,0,True
ht_chantry,162,141,27,"(82, 65)","(87, 94)",34,29.427877939124322,A*,31,31.65685424949238,94,1.1327266693115234,,,0,True
ht_chantry,162,141,27,"(82, 65)","(87, 94)",34,29.427877939124322,Dijkstra,31,31.65685424949238,2179,18.209218978881836,,,0,True
ht_chantry,162,141,27,"(82, 65)","(87, 94)",34,29.427877939124322,BFS,35,34.0,1976,3.4461021423339844,,,0,True
ht_chantry,162,141,28,"(156, 70)","(16, 124)",194,150.05332385522155,AILS,141,162.36753236814718,782,25.336027145385742,852.0,2.263784408569336,2,True
ht_chantry,162,141,28,"(156, 70)","(16, 124)",194,150.05332385522155,A*,141,162.36753236814718,2179,26.139259338378906,,,0,True
ht_chantry,162,141,28,"(156, 70)","(16, 124)",194,150.05332385522155,Dijkstra,141,162.36753236814718,18391,155.97271919250488,,,0,True
ht_chantry,162,141,28,"(156, 70)","(16, 124)",194,150.05332385522155,BFS,195,194.0,18751,45.51196098327637,,,0,True
ht_chantry,162,141,29,"(48, 46)","(150, 79)",135,107.20541031123382,AILS,103,115.66904755831209,390,9.963750839233398,585.0,1.6574859619140625,1,True
ht_chantry,162,141,29,"(48, 46)","(150, 79)",135,107.20541031123382,A*,103,115.66904755831207,751,9.062528610229492,,,0,True
ht_chantry,162,141,29,"(48, 46)","(150, 79)",135,107.20541031123382,Dijkstra,103,115.66904755831207,17520,152.2364616394043,,,0,True
ht_chantry,162,141,29,"(48, 46)","(150, 79)",135,107.20541031123382,BFS,136,135.0,17150,38.207292556762695,,,0,True
ht_chantry,162,141,30,"(78, 28)","(143, 9)",84,67.72001181334805,AILS,71,79.11269837220806,656,11.13271713256836,417.0,1.1165142059326172,1,True
ht_chantry,162,141,30,"(78, 28)","(143, 9)",84,67.72001181334805,A*,71,79.11269837220806,1455,18.702983856201172,,,0,True
ht_chantry,162,141,30,"(78, 28)","(143, 9)",84,67.72001181334805,Dijkstra,71,79.11269837220806,10807,94.77043151855469,,,0,True
ht_chantry,162,141,30,"(78, 28)","(143, 9)",84,67.72001181334805,BFS,89,88.0,10272,22.321462631225586,,,0,True
ht_chantry,162,141,31,"(7, 63)","(17, 120)",67,57.87054518492115,AILS,58,61.14213562373094,146,2.7022361755371094,308.0,0.9069442749023438,0,True
ht_chantry,162,141,31,"(7, 63)","(17, 120)",67,57.87054518492115,A*,58,61.14213562373094,256,3.0422210693359375,,,0,True
ht_chantry,162,141,31,"(7, 63)","(17, 120)",67,57.87054518492115,Dijkstra,58,61.14213562373094,5065,73.36974143981934,,,0,True
ht_chantry,162,141,31,"(7, 63)","(17, 120)",67,57.87054518492115,BFS,68,67.0,4713,9.012937545776367,,,0,True
ht_chantry,162,141,32,"(11, 78)","(43, 7)",103,77.87810988975015,AILS,75,86.01219330881972,336,4.625797271728516,440.0,1.1560916900634766,0,True
ht_chantry,162,141,32,"(11, 78)","(43, 7)",103,77.87810988975015,A*,73,84.8406204335659,710,8.317947387695312,,,0,True
ht_chantry,162,141,32,"(11, 78)","(43, 7)",103,77.87810988975015,Dijkstra,73,84.8406204335659,9219,76.18451118469238,,,0,True
ht_chantry,162,141,32,"(11, 78)","(43, 7)",103,77.87810988975015,BFS,104,103.0,9615,19.41061019897461,,,0,True
ht_chantry,162,141,33,"(28, 65)","(119, 6)",150,108.45275469069469,AILS,94,116.6101730552663,532,10.305643081665039,550.0,1.4483928680419922,1,True
ht_chantry,162,141,33,"(28, 65)","(119, 6)",150,108.45275469069469,A*,94,116.6101730552663,953,11.0931396484375,,,0,True
ht_chantry,162,141,33,"(28, 65)","(119, 6)",150,108.45275469069469,Dijkstra,94,116.6101730552663,15613,134.37843322753906,,,0,True
ht_chantry,162,141,33,"(28, 65)","(119, 6)",150,108.45275469069469,BFS,151,150.0,17197,37.80198097229004,,,0,True
ht_chantry,162,141,34,"(122, 64)","(137, 87)",38,27.459060435491963,AILS,26,30.384776310850242,104,1.5697479248046875,168.0,0.39696693420410156,0,True
ht_chantry,162,141,34,"(122, 64)","(137, 87)",38,27.459060435491963,A*,25,29.798989873223338,121,1.4612674713134766,,,0,True
ht_chantry,162,141,34,"(122, 64)","(137, 87)",38,27.459060435491963,Dijkstra,25,29.798989873223338,1933,16.66116714477539,,,0,True
ht_chantry,162,141,34,"(122, 64)","(137, 87)",38,27.459060435491963,BFS,39,38.0,2499,4.39906120300293,,,0,True
ht_chantry,162,141,35,"(139, 21)","(90, 37)",65,51.54609587543949,AILS,53,58.21320343559641,410,7.686614990234375,326.0,0.8690357208251953,1,True
ht_chantry,162,141,35,"(139, 21)","(90, 37)",65,51.54609587543949,A*,51,57.04163056034261,435,4.988431930541992,,,0,True
ht_chantry,162,141,35,"(139, 21)","(90, 37)",65,51.54609587543949,Dijkstra,51,57.04163056034261,4199,34.00611877441406,,,0,True
ht_chantry,162,141,35,"(139, 21)","(90, 37)",65,51.54609587543949,BFS,68,67.0,4365,8.28242301940918,,,0,True
ht_chantry,162,141,36,"(67, 75)","(45, 101)",48,34.058772731852805,AILS,31,37.45584412271571,183,4.230260848999023,187.0,0.4718303680419922,1,True
ht_chantry,162,141,36,"(67, 75)","(45, 101)",48,34.058772731852805,A*,31,37.45584412271571,184,2.156972885131836,,,0,True
ht_chantry,162,141,36,"(67, 75)","(45, 101)",48,34.058772731852805,Dijkstra,31,37.45584412271571,3220,26.664257049560547,,,0,True
ht_chantry,162,141,36,"(67, 75)","(45, 101)",48,34.058772731852805,BFS,49,48.0,4039,7.461786270141602,,,0,True
ht_chantry,162,141,37,"(138, 50)","(90, 82)",80,57.688820407423826,AILS,49,61.25483399593901,155,2.6199817657470703,294.0,0.7648468017578125,0,True
ht_chantry,162,141,37,"(138, 50)","(90, 82)",80,57.688820407423826,A*,49,61.25483399593901,261,3.2143592834472656,,,0,True
ht_chantry,162,141,37,"(138, 50)","(90, 82)",80,57.688820407423826,Dijkstra,49,61.25483399593901,6404,54.071664810180664,,,0,True
ht_chantry,162,141,37,"(138, 50)","(90, 82)",80,57.688820407423826,BFS,81,80.0,7563,15.253543853759766,,,0,True
ht_chantry,162,141,38,"(31, 18)","(140, 32)",123,109.89540481748998,AILS,112,117.62741699796949,493,10.748863220214844,626.0,1.7840862274169922,1,True
ht_chantry,162,141,38,"(31, 18)","(140, 32)",123,109.89540481748998,A*,112,115.97056274847714,343,4.342079162597656,,,0,True
ht_chantry,162,141,38,"(31, 18)","(140, 32)",123,109.89540481748998,Dijkstra,112,115.97056274847714,12775,106.22930526733398,,,0,True
ht_chantry,162,141,38,"(31, 18)","(140, 32)",123,109.89540481748998,BFS,124,123.0,11566,25.914430618286133,,,0,True
ht_chantry,162,141,39,"(3, 33)","(72, 46)",82,70.21395872616783,AILS,71,74.97056274847712,188,3.591299057006836,414.0,1.251220703125,0,True
ht_chantry,162,141,39,"(3, 33)","(72, 46)",82,70.21395872616783,A*,70,74.38477631085023,221,2.7921199798583984,,,0,True
ht_chantry,162,141,39,"(3, 33)","(72, 46)",82,70.21395872616783,Dijkstra,70,74.38477631085023,5429,47.006845474243164,,,0,True
ht_chantry,162,141,39,"(3, 33)","(72, 46)",82,70.21395872616783,BFS,83,82.0,5111,10.32567024230957,,,0,True
ht_chantry,162,141,40,"(59, 22)","(22, 68)",83,59.033888572581766,AILS,50,63.083261120685194,225,6.319284439086914,266.0,0.7536411285400391,1,True
ht_chantry,162,141,40,"(59, 22)","(22, 68)",83,59.033888572581766,A*,50,63.083261120685194,249,3.1464099884033203,,,0,True
ht_chantry,162,141,40,"(59, 22)","(22, 68)",83,59.033888572581766,Dijkstra,50,63.083261120685194,6464,55.511474609375,,,0,True
ht_chantry,162,141,40,"(59, 22)","(22, 68)",83,59.033888572581766,BFS,84,83.0,7889,15.779972076416016,,,0,True
ht_chantry,162,141,41,"(2, 93)","(84, 129)",118,89.55445270895244,AILS,84,99.15432893255064,634,11.377573013305664,534.0,1.3861656188964844,1,True
ht_chantry,162,141,41,"(2, 93)","(84, 129)",118,89.55445270895244,A*,84,99.15432893255064,1243,14.590024948120117,,,0,True
ht_chantry,162,141,41,"(2, 93)","(84, 129)",118,89.55445270895244,Dijkstra,84,99.15432893255064,9672,80.32655715942383,,,0,True
ht_chantry,162,141,41,"(2, 93)","(84, 129)",118,89.55445270895244,BFS,119,118.0,10033,20.97773551940918,,,0,True
ht_chantry,162,141,42,"(87, 102)","(153, 26)",142,100.65783625729296,AILS,87,109.19595949289322,659,12.357950210571289,497.0,1.2412071228027344,1,True
ht_chantry,162,141,42,"(87, 102)","(153, 26)",142,100.65783625729296,A*,87,109.19595949289322,952,11.710166931152344,,,0,True
ht_chantry,162,141,42,"(87, 102)","(153, 26)",142,100.65783625729296,Dijkstra,87,109.19595949289321,17617,152.47750282287598,,,0,True
ht_chantry,162,141,42,"(87, 102)","(153, 26)",142,100.65783625729296,BFS,143,142.0,18210,41.147708892822266,,,0,True
ht_chantry,162,141,43,"(147, 101)","(26, 14)",208,149.03019828209315,AILS,138,166.40916292848982,1228,20.255088806152344,768.0,2.0492076873779297,1,True
ht_chantry,162,141,43,"(147, 101)","(26, 14)",208,149.03019828209315,A*,134,164.06601717798222,2716,32.903194427490234,,,0,True
ht_chantry,162,141,43,"(147, 101)","(26, 14)",208,149.03019828209315,Dijkstra,134,164.06601717798222,18659,160.78495979309082,,,0,True
ht_chantry,162,141,43,"(147, 101)","(26, 14)",208,149.03019828209315,BFS,209,208.0,18889,44.36516761779785,,,0,True
ht_chantry,162,141,44,"(101, 27)","(95, 3)",30,24.73863375370596,AILS,26,27.071067811865476,67,1.2595653533935547,184.0,0.44226646423339844,0,True
ht_chantry,162,141,44,"(101, 27)","(95, 3)",30,24.73863375370596,A*,26,27.071067811865476,68,0.804901123046875,,,0,True
ht_chantry,162,141,44,"(101, 27)","(95, 3)",30,24.73863375370596,Dijkstra,26,27.071067811865476,1638,15.521764755249023,,,0,True
ht_chantry,162,141,44,"(101, 27)","(95, 3)",30,24.73863375370596,BFS,31,30.0,1580,2.7332305908203125,,,0,True
ht_chantry,162,141,45,"(13, 132)","(27, 127)",19,14.866068747318506,AILS,18,20.313708498984763,107,2.8221607208251953,98.0,0.25534629821777344,1,True
ht_chantry,162,141,45,"(13, 132)","(27, 127)",19,14.866068747318506,A*,18,20.313708498984763,111,1.7817020416259766,,,0,True
ht_chantry,162,141,45,"(13, 132)","(27, 127)",19,14.866068747318506,Dijkstra,18,20.313708498984763,620,5.299091339111328,,,0,True
ht_chantry,162,141,45,"(13, 132)","(27, 127)",19,14.866068747318506,BFS,26,25.0,703,1.2123584747314453,,,0,True
ht_chantry,162,141,46,"(68, 3)","(159, 45)",133,100.22474744293447,AILS,95,110.15432893255064,606,12.825489044189453,550.0,1.421213150024414,1,True
ht_chantry,162,141,46,"(68, 3)","(159, 45)",133,100.22474744293447,A*,94,109.56854249492373,1137,14.285087585449219,,,0,True
ht_chantry,162,141,46,"(68, 3)","(159, 45)",133,100.22474744293447,Dijkstra,94,109.56854249492373,12825,113.64626884460449,,,0,True
ht_chantry,162,141,46,"(68, 3)","(159, 45)",133,100.22474744293447,BFS,134,133.0,13335,29.6170711517334,,,0,True
ht_chantry,162,141,47,"(77, 80)","(54, 123)",66,48.76474136094644,AILS,47,54.2842712474619,319,6.763458251953125,258.0,0.7162094116210938,1,True
ht_chantry,162,141,47,"(77, 80)","(54, 123)",66,48.76474136094644,A*,47,54.2842712474619,449,5.130767822265625,,,0,True
ht_chantry,162,141,47,"(77, 80)","(54, 123)",66,48.76474136094644,Dijkstra,47,54.284271247461895,6860,57.91115760803223,,,0,True
ht_chantry,162,141,47,"(77, 80)","(54, 123)",66,48.76474136094644,BFS,67,66.0,7646,15.233516693115234,,,0,True
ht_chantry,162,141,48,"(110, 35)","(72, 80)",83,58.89821729050889,AILS,53,64.84062043356592,400,8.630752563476562,316.0,0.7708072662353516,1,True
ht_chantry,162,141,48,"(110, 35)","(72, 80)",83,58.89821729050889,A*,52,64.25483399593901,416,5.050897598266602,,,0,True
ht_chantry,162,141,48,"(110, 35)","(72, 80)",83,58.89821729050889,Dijkstra,52,64.25483399593901,7883,63.74096870422363,,,0,True
ht_chantry,162,141,48,"(110, 35)","(72, 80)",83,58.89821729050889,BFS,84,83.0,9144,17.924070358276367,,,0,True
ht_chantry,162,141,49,"(129, 72)","(19, 31)",151,117.39250401963491,AILS,113,128.15432893255064,397,6.075382232666016,651.0,1.7595291137695312,0,True
ht_chantry,162,141,49,"(129, 72)","(19, 31)",151,117.39250401963491,A*,112,127.5685424949237,479,5.7468414306640625,,,0,True
ht_chantry,162,141,49,"(129, 72)","(19, 31)",151,117.39250401963491,Dijkstra,112,127.5685424949237,17288,143.996000289917,,,0,True
ht_chantry,162,141,49,"(129, 72)","(19, 31)",151,117.39250401963491,BFS,152,151.0,17620,40.25602340698242,,,0,True
ht_chantry,162,141,50,"(79, 111)","(83, 94)",21,17.46424919657298,AILS,27,28.071067811865476,122,2.473592758178711,161.0,0.3495216369628906,1,True
ht_chantry,162,141,50,"(79, 111)","(83, 94)",21,17.46424919657298,A*,27,28.071067811865476,160,1.8079280853271484,,,0,True
ht_chantry,162,141,50,"(79, 111)","(83, 94)",21,17.46424919657298,Dijkstra,27,28.071067811865476,1404,11.949300765991211,,,0,True
ht_chantry,162,141,50,"(79, 111)","(83, 94)",21,17.46424919657298,BFS,32,31.0,1369,2.475261688232422,,,0,True
